type,duration,gross,country,budget,year
Residential,96,5005.0,USA,3000000.0,2009
Residential,105,201148159.0,USA,95000000.0,2015
Residential,113,5595428.0,Brazil,2900000.0,1998
Residential,105,3123749.0,USA,1500000.0,2005
Residential,93,100675.0,USA,3000000.0,2010
Residential,89,3645438.0,France,2200000.0,2003
Residential,116,22201636.0,USA,8000000.0,2005
Industrial,120,25000000.0,USA,2883848.0,1959
Residential,88,19170001.0,USA,2800000.0,1988
Industrial,102,22202612.0,USA,2800000.0,1939
Industrial,106,86300000.0,USA,2800000.0,1974
Residential,95,952620.0,USA,2000000.0,2007
Residential,113,9054736.0,USA,2700000.0,1997
Residential,93,119500000.0,USA,2600000.0,1974
Residential,97,32600000.0,USA,1800000.0,1984
Residential,140,3130592.0,UK,2600000.0,1987
Residential,86,475000.0,USA,2800000.0,2006
Residential,109,10654581.0,USA,34000000.0,1999
Residential,66,38108.0,Spain,2600000.0,2007
Residential,86,40041683.0,USA,2500000.0,2013
Residential,87,33349949.0,USA,2500000.0,2012
Residential,119,33386128.0,USA,15000000.0,2009
Residential,149,25809813.0,USA,26000000.0,1996
Residential,98,14400000.0,USA,2500000.0,1982
Residential,75,32230907.0,USA,2500000.0,2013
Residential,104,6401336.0,USA,2500000.0,1991
Residential,102,26781723.0,USA,2500000.0,2004
Residential,105,5400000.0,USA,2500000.0,1995
Residential,107,1282084.0,USA,2500000.0,1999
Residential,89,3325638.0,USA,2500000.0,2012
Residential,106,395592.0,Spain,2000000.0,2003
Residential,95,6851969.0,USA,2500000.0,2013
Residential,34,333658.0,USA,34000.0,1990
Residential,101,12995673.0,USA,2500000.0,2008
Residential,112,173783.0,USA,2500000.0,2008
Residential,100,118666.0,USA,2500000.0,2006
Industrial,92,114324072.0,USA,20000000.0,2004
Residential,100,71904.0,USA,2500000.0,2006
Residential,80,99851.0,USA,2500000.0,2010
Residential,106,115504.0,UK,14000000.0,2008
Residential,103,5725.0,Germany,8400000.0,2000
Residential,90,75727.0,USA,2500000.0,2008
Residential,96,322157.0,USA,2500000.0,2010
Residential,120,5731103.0,USA,2400000.0,1996
Residential,101,978908.0,Poland,2400000.0,2006
Residential,101,327919.0,UK,1500000.0,2006
Residential,105,178739.0,USA,2450000.0,2011
Residential,120,76400000.0,USA,2280000.0,1940
Residential,91,36200000.0,USA,4000000.0,1982
Residential,92,21300000.0,USA,2200000.0,1985
Residential,117,379643.0,USA,2200000.0,2007
Residential,120,12985267.0,USA,2300000.0,2015
Industrial,172,23650000.0,USA,2100000.0,1946
Residential,89,313436.0,Norway,15500000.0,2001
Residential,125,3330.0,USA,2100000.0,2015
Residential,115,24800000.0,UK,2000000.0,1963
Residential,96,792966.0,USA,2300000.0,1989
Residential,100,14673301.0,USA,2000000.0,2014
Industrial,87,9003011.0,Australia,2000000.0,1981
Residential,102,11546543.0,Hong Kong,2000000.0,1994
Residential,118,11533945.0,USA,2000000.0,1999
Residential,86,12555230.0,France,2000000.0,2011
Residential,137,11284657.0,Germany,2000000.0,2006
Residential,129,34522221.0,USA,2000000.0,2011
Residential,80,7002255.0,France,9500000.0,2003
Residential,89,6719300.0,Canada,2000000.0,1998
Residential,80,5792822.0,USA,2700000.0,2004
Residential,115,5383834.0,Mexico,2000000.0,2000
Residential,100,4599680.0,USA,1500000.0,2003
Residential,100,6531491.0,USA,2000000.0,2010
Residential,91,3885134.0,USA,2000000.0,2005
Residential,96,3590010.0,UK,2000000.0,2015
Residential,116,3335839.0,USA,2000000.0,2005
Residential,97,2557668.0,USA,2000000.0,2015
Residential,101,2506446.0,USA,2000000.0,2002
Residential,98,7369373.0,UK,2000000.0,1986
Residential,150,4414535.0,UK,18000000.0,1996
Residential,101,1984378.0,USA,2000000.0,2006
Residential,90,2283276.0,Israel,1500000.0,2008
Residential,120,1098224.0,USA,2000000.0,2003
Residential,102,1430185.0,USA,2000000.0,2007
Residential,102,1477002.0,USA,2000000.0,2015
Industrial,100,1134049.0,UK,2000000.0,2007
Industrial,89,653621.0,USA,2000000.0,2005
Residential,86,535249.0,USA,3400000.0,2010
Residential,96,371081.0,USA,6000000.0,2004
Residential,91,124494.0,USA,2000000.0,1998
Residential,85,100669.0,USA,3800000.0,2009
Residential,129,186354.0,USA,13500000.0,2015
Residential,95,17580.0,USA,1500000.0,2009
Residential,92,12667.0,UK,14000.0,2005
Residential,96,198407.0,USA,2000000.0,2006
Residential,85,13973532.0,USA,25000000.0,2002
Residential,119,4958.0,South Africa,2000000.0,2008
Industrial,92,7927.0,USA,2300000.0,1947
Industrial,106,2436.0,USA,2000000.0,2012
Industrial,99,4600000.0,USA,1900000.0,1986
Residential,103,1420578.0,USA,1900000.0,2003
Residential,95,1028658.0,Spain,3000000.0,2010
Residential,95,18435.0,France,1400000.0,2006
Residential,100,35266619.0,USA,30000000.0,2013
Residential,101,26505000.0,USA,1800000.0,1984
Residential,90,2957978.0,UK,1000000.0,2008
Residential,89,444044.0,USA,1900000.0,2015
Residential,87,40990055.0,France,1800000.0,2010
Residential,118,5709616.0,Mexico,1800000.0,2002
Residential,93,12784397.0,USA,1800000.0,2012
Residential,109,3050934.0,USA,1800000.0,2000
Residential,90,638476.0,USA,1500000.0,2011
Residential,108,505295.0,Australia,1800000.0,2003
Industrial,81,7267324.0,Germany,3500000.0,1998
Residential,93,145540.0,USA,500000.0,2002
Residential,138,35918429.0,USA,1700000.0,2001
Residential,105,92401.0,USA,2000000.0,2010
Residential,98,1943649.0,USA,1700000.0,1999
Residential,86,992238.0,UK,1700000.0,2004
Residential,104,4231500.0,India,1000000.0,2013
Residential,100,396035.0,UK,1000000.0,2004
Residential,84,6026908.0,USA,2000000.0,1999
Residential,95,1060591.0,France,1300000.0,2007
Residential,90,155972.0,Israel,1500000.0,2006
Residential,123,26893.0,France,1600000.0,1969
Residential,111,2580.0,USA,1650000.0,2003
Residential,110,58885635.0,USA,26000000.0,2004
Residential,108,19067631.0,USA,2000000.0,2007
Residential,92,11806119.0,USA,1100000.0,1988
Residential,91,7417210.0,USA,1500000.0,1995
Residential,88,7362100.0,USA,1500000.0,2005
Residential,97,7022940.0,USA,1000000.0,2001
Residential,103,5132222.0,Canada,2000000.0,1994
Residential,110,2365931.0,USA,1500000.0,1998
Residential,103,53991137.0,USA,1500000.0,2010
Residential,114,1221261.0,Argentina,1500000.0,2000
Residential,112,712294.0,USA,1500000.0,2005
Residential,104,3447339.0,USA,1500000.0,2013
Residential,99,418953.0,France,1500000.0,1993
Industrial,98,406035.0,USA,1500000.0,2001
Residential,100,373967.0,USA,1500000.0,2001
Residential,80,194568.0,USA,1500000.0,2006
Industrial,87,163245.0,USA,1500000.0,1936
Residential,91,119841.0,USA,1500000.0,2002
Residential,84,173066.0,USA,1500000.0,2007
Residential,90,92362.0,USA,1500000.0,2005
Residential,98,105943.0,USA,1500000.0,2015
Residential,124,183490.0,USA,1700000.0,2010
Residential,95,3478.0,Canada,1500000.0,2008
Residential,90,52166.0,USA,2000000.0,2008
Residential,101,1163508.0,USA,2500000.0,2012
Residential,130,80033643.0,USA,60000000.0,2012
Residential,83,184925485.0,USA,2000000.0,1937
Residential,106,304124.0,Argentina,1400000.0,2004
Residential,94,36830.0,UK,1400000.0,2004
Residential,120,3650677.0,UK,960000.0,1998
Residential,105,1647780.0,Denmark,1300000.0,1998
Residential,95,695229.0,USA,1300000.0,1996
Residential,135,638951.0,USA,1592000.0,2006
Residential,105,609042.0,USA,1300000.0,1999
Residential,83,1521.0,Canada,1500000.0,2012
Residential,111,32940507.0,USA,60000000.0,1998
Industrial,87,19539.0,USA,1000000.0,2003
Residential,97,100358.0,India,1500000.0,2005
Residential,87,19100000.0,USA,1250000.0,1981
Residential,80,2833383.0,USA,427000.0,2012
Residential,100,24741700.0,USA,1200000.0,1989
Residential,103,55153403.0,USA,1200000.0,2004
Residential,100,18488314.0,USA,1200000.0,2001
Residential,89,11278.0,Mexico,1300000.0,2013
Residential,104,79363785.0,USA,80000000.0,2008
Residential,114,13876974.0,India,7000000.0,2001
Residential,111,9180275.0,USA,1200000.0,2000
Residential,110,22494487.0,Germany,27000000.0,2006
Residential,85,2199853.0,USA,1200000.0,1999
Residential,113,2859955.0,USA,1200000.0,2013
Residential,99,2812029.0,USA,1200000.0,1992
Residential,142,6100000.0,Italy,1200000.0,1966
Residential,112,375723.0,Brazil,4000000.0,2015
Residential,108,594904.0,USA,1200000.0,2012
Residential,88,58936.0,USA,1200000.0,2001
Residential,97,24784.0,Canada,1200000.0,2011
Residential,85,7826.0,USA,1200000.0,2007
Residential,110,3830.0,USA,1200000.0,2013
Residential,91,2850263.0,USA,2600000.0,1993
Residential,94,16101109.0,USA,3000000.0,2005
Industrial,90,6013.0,UK,695393.0,2004
Residential,92,1400000.0,USA,1100000.0,1987
Industrial,73,39659.0,Canada,1600000.0,2002
Residential,110,56129.0,Canada,1100000.0,2010
Residential,102,4105123.0,Indonesia,1100000.0,2011
Residential,145,117235247.0,USA,960000.0,1976
Residential,89,21378000.0,USA,1000000.0,1980
Residential,83,31537320.0,USA,1000000.0,2014
Residential,91,17986000.0,USA,1000000.0,1981
Residential,110,16067035.0,UK,1100000.0,1962
Residential,86,18112929.0,USA,1000000.0,2012
Residential,86,14564027.0,UK,1000000.0,1987
Residential,120,20773070.0,USA,5000000.0,2016
Residential,90,10042266.0,USA,1000000.0,2005
Residential,99,10037390.0,Japan,1000000000.0,1999
Residential,112,9701559.0,USA,3500000.0,2010
Residential,103,9013113.0,USA,1000000.0,2005
Residential,83,53245055.0,USA,1000000.0,2012
Residential,109,9000000.0,USA,900000.0,1970
Residential,100,7186670.0,USA,6000000.0,2013
Residential,95,5997134.0,USA,1000000.0,2012
Residential,104,3386698.0,USA,1000000.0,1998
Residential,96,143492840.0,USA,7500000.0,2007
Residential,97,2508841.0,USA,1000000.0,2008
Residential,91,4946250.0,USA,1000000.0,2013
Residential,84,1950218.0,USA,1000000.0,1997
Residential,86,1277257.0,UK,1000000.0,1996
Residential,91,45857453.0,UK,3500000.0,1997
Residential,92,1677838.0,USA,1000000.0,2006
Residential,94,1744858.0,USA,1000000.0,2000
Residential,103,80021740.0,USA,58000000.0,2015
Residential,100,982214.0,USA,1000000.0,1998
Residential,119,798341.0,USA,1000000.0,2001
Industrial,167,610991.0,India,1000000.0,2000
Residential,92,582024.0,USA,1000000.0,1997
Residential,108,548712.0,USA,2500000.0,2003
Residential,97,464655.0,USA,1000000.0,1997
Residential,88,464126.0,USA,1000000.0,2002
Residential,100,428535.0,USA,1000000.0,2000
Residential,88,104077.0,USA,1000000.0,2006
Residential,79,279282.0,USA,1000000.0,2003
Residential,135,43982842.0,USA,65000000.0,2009
Residential,96,484221.0,UK,1000000.0,2012
Residential,53,274661.0,USA,1000000.0,2007
Residential,97,144431.0,UK,1000000.0,2006
Residential,91,287761.0,New Zealand,1000000.0,2013
Residential,93,100240.0,Denmark,1000000.0,2014
Residential,112,96734.0,USA,1000000.0,2012
Residential,160,49000.0,India,1500000.0,2005
Residential,95,100659.0,USA,900000.0,2009
Residential,93,48430.0,USA,500000.0,2010
Residential,88,21210.0,USA,1000000.0,1998
Residential,82,12996.0,USA,1000000.0,2000
Industrial,78,10018.0,USA,1000000.0,2006
Residential,97,62480.0,USA,1000000.0,2015
Residential,81,6387.0,USA,1000000.0,2006
Residential,88,721.0,Germany,1000000.0,2006
Residential,96,703.0,USA,1500000.0,2001
Residential,101,2319187.0,UK,20000000.0,2013
Industrial,108,9600000.0,USA,910000.0,1954
Residential,100,20186.0,USA,930000.0,2011
Residential,113,1185783.0,Romania,590000.0,2007
Residential,104,1007962.0,USA,950000.0,2005
Residential,91,381186.0,USA,900000.0,2005
Residential,85,16097842.0,USA,900000.0,2013
Residential,101,6643.0,USA,900000.0,2012
Residential,88,442638.0,USA,850000.0,2007
Residential,112,42919096.0,USA,15000000.0,2013
Residential,107,819939.0,USA,850000.0,2003
Residential,88,1243961.0,USA,850000.0,2012
Residential,95,15278.0,USA,825000.0,2002
Residential,123,7098492.0,Iran,500000.0,2011
Residential,88,4771000.0,USA,800000.0,1995
Residential,114,1001437.0,USA,800000.0,1993
Residential,88,2073984.0,France,800000.0,2002
Residential,104,144583.0,France,800000.0,1999
Residential,93,35688.0,USA,600000.0,2014
Residential,91,41709.0,Norway,800000.0,2009
Residential,90,1310270.0,USA,780000.0,2003
Residential,112,115000000.0,USA,777000.0,1973
Residential,86,5518918.0,USA,750000.0,2007
Residential,86,4007792.0,USA,750000.0,2012
Residential,95,26297.0,UK,500000.0,2011
Residential,101,77501.0,USA,750000.0,2011
Residential,89,42638165.0,USA,16000000.0,2009
Residential,88,47329.0,USA,750000.0,2002
Residential,99,18378.0,UK,900000.0,2008
Residential,170,7830611.0,USA,700000.0,1994
Residential,97,1141829.0,USA,700000.0,2001
Residential,201,218051260.0,New Zealand,207000000.0,2005
Residential,108,32048809.0,Australia,30000000.0,2005
Residential,106,2694973.0,USA,700000.0,2006
Residential,107,10508.0,USA,700000.0,1998
Residential,84,2301777.0,USA,650000.0,1997
Industrial,81,3000000.0,USA,609000.0,1935
Industrial,81,140530114.0,USA,60000.0,1999
Residential,215,13300000.0,USA,600000.0,1970
Residential,106,171988.0,USA,600000.0,2000
Residential,103,23616.0,USA,600000.0,2007
Residential,90,13493.0,USA,600000.0,1998
Industrial,87,515005.0,UK,560000.0,1964
Residential,80,2245.0,USA,560000.0,2011
Residential,122,33451479.0,USA,500000.0,2008
Residential,86,39552600.0,USA,500000.0,1974
Residential,79,30500882.0,USA,500000.0,2003
Residential,97,17000000.0,USA,500000.0,1977
Residential,89,5739376.0,USA,500000.0,2003
Residential,120,3773863.0,USA,1000000.0,2009
Residential,108,2047570.0,USA,500000.0,1999
Residential,102,1250798.0,USA,500000.0,2002
Residential,83,1127331.0,Afghanistan,46000.0,2003
Residential,93,906666.0,USA,500000.0,2011
Residential,86,1114943.0,USA,500000.0,2000
Residential,101,1111615.0,USA,500000.0,2003
Residential,111,985341.0,USA,500000.0,1999
Residential,90,603943.0,USA,500000.0,2004
Industrial,86,334041.0,USA,500000.0,1997
Residential,98,295468.0,USA,500000.0,2001
Residential,91,243347.0,USA,500000.0,2002
Residential,91,154077.0,USA,500000.0,2005
Residential,88,151389.0,USA,500000.0,2012
Industrial,202,269061.0,Japan,2000000.0,1954
Residential,89,133778.0,USA,500000.0,2012
Residential,84,52850.0,USA,500000.0,2007
Residential,82,98017.0,France,500000.0,2010
Residential,94,177343675.0,USA,135000000.0,2015
Residential,100,31937.0,USA,500000.0,2007
Residential,112,13134.0,USA,500000.0,2002
Residential,94,237301.0,UK,500000.0,2010
Residential,91,12055.0,USA,500000.0,2007
Residential,87,1332.0,USA,500000.0,2012
Residential,93,37188667.0,USA,12000000.0,2002
Residential,82,21199.0,USA,500000.0,2014
Residential,130,234903076.0,USA,215000000.0,2013
Residential,91,2712293.0,USA,450000.0,1991
Residential,107,768045.0,UK,2000000.0,2002
Residential,84,379122.0,UK,450000.0,2005
Residential,103,23000.0,USA,500000.0,2006
Industrial,89,2300000.0,USA,439000.0,1933
Residential,98,2938208.0,USA,225000.0,1990
Residential,133,9910.0,Sweden,25000000.0,2004
Residential,92,44540956.0,USA,400000.0,2004
Residential,90,258113.0,USA,1066167.0,2013
Residential,84,107917283.0,USA,15000.0,2007
Residential,91,1229197.0,UK,229575.0,1975
Residential,90,1689999.0,USA,400000.0,2006
Residential,96,11798.0,USA,100000.0,2003
Residential,88,592014.0,USA,218.0,2003
Residential,92,425899.0,USA,400000.0,2010
Industrial,82,126387.0,Italy,400000.0,1981
Residential,101,80276912.0,USA,35000000.0,2008
Residential,86,617172.0,USA,375000.0,1997
Industrial,100,2808000.0,USA,379000.0,1929
Residential,89,12843.0,France,6000000.0,2012
Residential,84,34151.0,Israel,450000.0,2015
Residential,88,1523883.0,USA,1750211.0,2005
Residential,90,4000000.0,USA,350000.0,1987
Residential,101,47000000.0,USA,300000.0,1978
Residential,102,1281176.0,USA,312000.0,1999
Residential,98,16115878.0,USA,8000000.0,1995
Residential,91,1652472.0,France,300000.0,1996
Residential,80,2360184.0,USA,300000.0,2003
Residential,76,255352.0,USA,300000.0,2006
Residential,80,856942.0,USA,200000.0,2008
Residential,102,16892.0,India,300000.0,2001
Industrial,95,12438.0,USA,160000.0,1964
Residential,94,40542.0,USA,300000.0,1997
Residential,109,5199.0,USA,200000.0,2004
Residential,133,24343673.0,USA,45000000.0,2007
Residential,95,2468.0,USA,300000.0,2014
Residential,90,318622.0,USA,270000.0,2012
Residential,113,12006514.0,USA,250000.0,1997
Residential,91,4186931.0,USA,250000.0,2001
Residential,98,3799339.0,USA,250000.0,2002
Residential,94,1977544.0,USA,250000.0,1995
Residential,96,1050600.0,USA,250000.0,2000
Residential,100,902835.0,USA,250000.0,2001
Residential,90,489220.0,Canada,365000.0,1997
Residential,76,212285.0,Australia,250000.0,1996
Residential,75,203134.0,USA,250000.0,1997
Residential,78,191309.0,USA,150000.0,2004
Residential,90,3388210.0,USA,250000.0,2011
Residential,92,177840.0,UK,250000.0,1999
Residential,99,49494.0,USA,250000.0,2013
Industrial,81,18195.0,USA,250000.0,1997
Residential,86,111300.0,USA,225000.0,2012
Residential,106,1027119.0,USA,225000.0,2000
Industrial,80,5000000.0,USA,210000.0,1953
Residential,96,4505922.0,USA,200000.0,1996
Residential,99,3500000.0,Italy,200000.0,1964
Residential,85,381225.0,USA,200000.0,2004
Residential,101,2428241.0,USA,200000.0,2010
Residential,97,78030.0,USA,200000.0,2012
Residential,103,174682.0,USA,200000.0,2002
Residential,86,215185.0,USA,200000.0,2008
Residential,106,32154410.0,USA,30000000.0,2013
Residential,106,1111.0,USA,200000.0,2006
Residential,89,925402.0,Iran,180000.0,1997
Residential,97,469947.0,UK,120000.0,2011
Industrial,88,7137502.0,USA,175000.0,1986
Residential,92,1316074.0,USA,100000.0,2011
Residential,97,15180000.0,USA,500000.0,1971
Residential,78,2882062.0,USA,150000.0,2000
Residential,85,9437933.0,Ireland,180000.0,2007
Industrial,88,110720.0,USA,1200000.0,1999
Residential,93,155984.0,USA,160000.0,2009
Residential,88,30859000.0,USA,83532.0,1974
Residential,72,4914.0,USA,150000.0,2015
Residential,80,5858.0,USA,150000.0,2014
Residential,91,6706368.0,USA,160000.0,1989
Residential,90,1573712.0,USA,125000.0,2011
Residential,111,10174663.0,USA,100000.0,2006
Residential,81,22757819.0,USA,100000.0,2015
Industrial,110,3000000.0,USA,100000.0,1920
Residential,81,5228617.0,USA,100000.0,1987
Industrial,90,110536.0,USA,40000.0,2001
Residential,88,59379.0,USA,200000.0,2013
Residential,114,32721635.0,USA,15000000.0,2009
Industrial,84,3216970.0,USA,60000.0,1998
Residential,87,536767.0,USA,60000.0,1998
Residential,100,11529368.0,USA,65000.0,2004
Residential,82,40557.0,USA,60000.0,2011
Residential,82,30084.0,USA,70000.0,2014
Residential,98,10246600.0,USA,25000.0,1995
Residential,98,389804.0,USA,65000.0,2010
Residential,90,241816.0,USA,42000.0,2000
Residential,90,277233.0,USA,40000.0,1999
Residential,78,243768.0,USA,30000.0,2007
Industrial,102,3151130.0,USA,230000.0,1994
Residential,65,8231.0,USA,27000.0,1971
Residential,97,2856622.0,Canada,25000.0,1997
Residential,109,10499968.0,USA,35000000.0,2014
Industrial,100,1227508.0,USA,23000.0,1991
Residential,85,192467.0,USA,15000.0,2005
Residential,88,76382.0,USA,15000.0,2009
Residential,108,180483.0,USA,10000.0,1972
Residential,110,136007.0,France,4500.0,2004
Residential,90,673780.0,Iran,10000.0,2000
Residential,111,94596.0,Japan,1000000.0,1997
